id,name,city,state,type,ranking,avg_fees,website,offered_degrees,description,created_at,updated_at,college_code,canonical_name,country_code,postal_code,source_system,source_reference,data_version,last_reviewed_at,is_published
974ab345-8005-4fc0-a5b6-ffeefa328837,College of Professional Education — Ludhiana Reference Campus 0053,Ludhiana,Punjab,government,53,190000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00053,College of Professional Education — Ludhiana Reference Campus 0053,IN,100053,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
d3dd4c40-d875-45c2-8f75-5b31b3390ec8,Academy of Digital and Design Studies — Gurugram Reference Campus 0054,Gurugram,Haryana,private,54,210000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00054,Academy of Digital and Design Studies — Gurugram Reference Campus 0054,IN,100054,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4076b54d-9de5-41df-9241-6cec10cd198b,Institute of Commerce and Economics — Patna Reference Campus 0055,Patna,Bihar,deemed,55,230000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00055,Institute of Commerce and Economics — Patna Reference Campus 0055,IN,100055,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
62cec681-298d-4f64-878a-8932f50da327,College of Health and Life Sciences — Guwahati Reference Campus 0056,Guwahati,Assam,autonomous,56,250000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00056,College of Health and Life Sciences — Guwahati Reference Campus 0056,IN,100056,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
c8a754cb-dd15-43cd-887f-b6a2289afe5a,Institute of Technology and Management — Ranchi Reference Campus 0057,Ranchi,Jharkhand,government,57,270000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00057,Institute of Technology and Management — Ranchi Reference Campus 0057,IN,100057,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
27ac4d28-7641-417b-8796-bc7dcbd80411,College of Arts and Sciences — Raipur Reference Campus 0058,Raipur,Chhattisgarh,private,58,290000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00058,College of Arts and Sciences — Raipur Reference Campus 0058,IN,100058,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
94c941dc-ccd5-49b5-906a-488f8929949f,School of Business and Innovation — Dehradun Reference Campus 0059,Dehradun,Uttarakhand,deemed,59,310000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00059,School of Business and Innovation — Dehradun Reference Campus 0059,IN,100059,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ff7939b1-8c19-482a-8196-7a3cdc235c72,Institute of Engineering and Applied Studies — Shimla Reference Campus 0060,Shimla,Himachal Pradesh,autonomous,60,330000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00060,Institute of Engineering and Applied Studies — Shimla Reference Campus 0060,IN,100060,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
f582ec48-e733-4182-aa31-e13942101ae7,College of Professional Education — Mumbai Reference Campus 0061,Mumbai,Maharashtra,government,61,350000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00061,College of Professional Education — Mumbai Reference Campus 0061,IN,100061,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
593f9475-73f5-42ee-aa9a-56188657508a,Academy of Digital and Design Studies — Bengaluru Reference Campus 0062,Bengaluru,Karnataka,private,62,370000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00062,Academy of Digital and Design Studies — Bengaluru Reference Campus 0062,IN,100062,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
071542fb-4927-445e-9f69-249e911ad621,Institute of Commerce and Economics — Chennai Reference Campus 0063,Chennai,Tamil Nadu,deemed,63,390000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00063,Institute of Commerce and Economics — Chennai Reference Campus 0063,IN,100063,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ee9b6960-51d3-4efb-b3d4-c07013e5d236,College of Health and Life Sciences — Lucknow Reference Campus 0064,Lucknow,Uttar Pradesh,autonomous,64,410000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00064,College of Health and Life Sciences — Lucknow Reference Campus 0064,IN,100064,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
7c46dca9-fa6c-4b9f-a9b1-f653a7c73a05,Institute of Technology and Management — Ahmedabad Reference Campus 0065,Ahmedabad,Gujarat,government,65,430000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00065,Institute of Technology and Management — Ahmedabad Reference Campus 0065,IN,100065,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
beebdd78-6b21-4b18-9736-34f6992fdd0e,College of Arts and Sciences — Jaipur Reference Campus 0066,Jaipur,Rajasthan,private,66,450000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00066,College of Arts and Sciences — Jaipur Reference Campus 0066,IN,100066,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4541ef5c-ecec-4663-ac39-7d1299dbabf0,School of Business and Innovation — Kolkata Reference Campus 0067,Kolkata,West Bengal,deemed,67,470000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00067,School of Business and Innovation — Kolkata Reference Campus 0067,IN,100067,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9fa58a84-6d4d-445a-8794-9b00066658e2,Institute of Engineering and Applied Studies — Bhopal Reference Campus 0068,Bhopal,Madhya Pradesh,autonomous,68,490000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00068,Institute of Engineering and Applied Studies — Bhopal Reference Campus 0068,IN,100068,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
4f206cc6-efda-42c8-80ce-3bbaa9ee2f38,College of Professional Education — Hyderabad Reference Campus 0069,Hyderabad,Telangana,government,69,510000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00069,College of Professional Education — Hyderabad Reference Campus 0069,IN,100069,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
b7e46857-cf99-4417-a3d0-5beefe32ea37,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 0070,Visakhapatnam,Andhra Pradesh,private,70,530000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00070,Academy of Digital and Design Studies — Visakhapatnam Reference Campus 0070,IN,100070,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
5e7b3567-3c58-44de-a478-aee3fa20ab6d,Institute of Commerce and Economics — Kochi Reference Campus 0071,Kochi,Kerala,deemed,71,550000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00071,Institute of Commerce and Economics — Kochi Reference Campus 0071,IN,100071,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
9d2e24e9-3a7e-4224-96d7-c72bf3a0ac3f,College of Health and Life Sciences — Bhubaneswar Reference Campus 0072,Bhubaneswar,Odisha,autonomous,72,90000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00072,College of Health and Life Sciences — Bhubaneswar Reference Campus 0072,IN,100072,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
ec8f1b4b-fcae-41d6-bf20-866a5fa4916a,Institute of Technology and Management — Ludhiana Reference Campus 0073,Ludhiana,Punjab,government,73,110000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00073,Institute of Technology and Management — Ludhiana Reference Campus 0073,IN,100073,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
2f9d1d59-0e47-4750-b231-e05d7910e2c8,College of Arts and Sciences — Gurugram Reference Campus 0074,Gurugram,Haryana,private,74,130000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00074,College of Arts and Sciences — Gurugram Reference Campus 0074,IN,100074,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
a11568a9-11a6-4f03-81bf-d2d005596e7f,School of Business and Innovation — Patna Reference Campus 0075,Patna,Bihar,deemed,75,150000,,{},"Generated reference institution record for import-pipeline validation. Verify identity, website, rankings, accreditation, fees, and outcomes against authoritative sources before publication.",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-college-00075,School of Business and Innovation — Patna Reference Campus 0075,IN,100075,generated-reference-catalog,methodology:geographic-distribution-v1,2026.1,2026-06-14,f
