id,name,short_name,level,duration_years,stream,description,avg_fees,career_tags,created_at,updated_at,degree_code,canonical_name,eligibility_summary,fee_min_inr,fee_max_inr,source_system,source_reference,data_version,last_reviewed_at,is_published
7e05f6d7-891f-4014-a787-2a571d55bc17,Bachelor of Artificial Intelligence (Human-Centred Practice),B.ARTI-12,undergrad,3,Artificial Intelligence,Undergraduate pathway combining core Artificial Intelligence foundations with human-centred practice applications.,180000,"{artificial-intelligence,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-048,Bachelor of Artificial Intelligence (Human-Centred Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
822243c6-6771-4bca-9251-824037b70d06,Bachelor of Artificial Intelligence (Financial Applications),B.ARTI-13,undergrad,3,Artificial Intelligence,Undergraduate pathway combining core Artificial Intelligence foundations with financial applications applications.,255000,"{artificial-intelligence,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-049,Bachelor of Artificial Intelligence (Financial Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,150000.00,965000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
01286e95-6ebb-46b5-9660-77a452b608ab,Bachelor of Artificial Intelligence (Healthcare Applications),B.ARTI-14,undergrad,3,Artificial Intelligence,Undergraduate pathway combining core Artificial Intelligence foundations with healthcare applications applications.,330000,"{artificial-intelligence,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-050,Bachelor of Artificial Intelligence (Healthcare Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,210000.00,370000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
9a2417c9-85a9-4b08-8b52-75c4648547b9,Bachelor of Artificial Intelligence (Education Applications),B.ARTI-15,undergrad,3,Artificial Intelligence,Undergraduate pathway combining core Artificial Intelligence foundations with education applications applications.,405000,"{artificial-intelligence,education-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-051,Bachelor of Artificial Intelligence (Education Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,270000.00,475000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d1398fc5-6595-48ee-8c16-b387523ab306,Bachelor of Artificial Intelligence (Public Sector Applications),B.ARTI-16,undergrad,3,Artificial Intelligence,Undergraduate pathway combining core Artificial Intelligence foundations with public sector applications applications.,480000,"{artificial-intelligence,public-sector-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-052,Bachelor of Artificial Intelligence (Public Sector Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
7d50634a-951d-4740-9810-f370d03e24bf,Bachelor of Artificial Intelligence (Industrial Practice),B.ARTI-17,undergrad,3,Artificial Intelligence,Undergraduate pathway combining core Artificial Intelligence foundations with industrial practice applications.,555000,"{artificial-intelligence,industrial-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-053,Bachelor of Artificial Intelligence (Industrial Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,150000.00,685000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
b0287b78-67b5-4323-b669-d6dd93bbe9d2,Bachelor of Artificial Intelligence (Strategic Management),B.ARTI-18,undergrad,3,Artificial Intelligence,Undergraduate pathway combining core Artificial Intelligence foundations with strategic management applications.,180000,"{artificial-intelligence,strategic-management}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-054,Bachelor of Artificial Intelligence (Strategic Management),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,210000.00,790000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
97447cc5-a43b-4997-a071-4027446f790d,Bachelor of Data Science (General),B.DATA-01,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with general applications.,280000,"{data-science,general}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-055,Bachelor of Data Science (General),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
224c9579-ed32-45e2-922d-1661baaecfcd,Bachelor of Data Science (Applied Studies),B.DATA-02,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with applied studies applications.,380000,"{data-science,applied-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-056,Bachelor of Data Science (Applied Studies),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
5c7be57a-9fa6-4d02-8957-839537d719f3,Bachelor of Data Science (Advanced Systems),B.DATA-03,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with advanced systems applications.,480000,"{data-science,advanced-systems}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-057,Bachelor of Data Science (Advanced Systems),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d0a8c6a6-e76a-44cd-8a73-d93bb8b71efb,Bachelor of Data Science (Analytics),B.DATA-04,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with analytics applications.,580000,"{data-science,analytics}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-058,Bachelor of Data Science (Analytics),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
866c6509-93db-4e19-a66a-af72b44db1a8,Bachelor of Data Science (Digital Innovation),B.DATA-05,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with digital innovation applications.,230000,"{data-science,digital-innovation}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-059,Bachelor of Data Science (Digital Innovation),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
cabd1215-12ff-4713-b613-a9369b34c334,Bachelor of Data Science (Sustainable Practice),B.DATA-06,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with sustainable practice applications.,330000,"{data-science,sustainable-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-060,Bachelor of Data Science (Sustainable Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
9ab54326-8cd4-4943-b63d-305998bd47fa,Bachelor of Data Science (Research),B.DATA-07,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with research applications.,430000,"{data-science,research}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-061,Bachelor of Data Science (Research),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
6abe2215-6d71-45e7-bfa4-9630ced866de,Bachelor of Data Science (Operations),B.DATA-08,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with operations applications.,530000,"{data-science,operations}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-062,Bachelor of Data Science (Operations),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
c4d3d761-7ec7-4a01-bcad-1eb00eeceae4,Bachelor of Data Science (Product Development),B.DATA-09,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with product development applications.,180000,"{data-science,product-development}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-063,Bachelor of Data Science (Product Development),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
67be675d-5acc-466a-aaf1-0141514c9d10,Bachelor of Data Science (Entrepreneurship),B.DATA-10,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with entrepreneurship applications.,280000,"{data-science,entrepreneurship}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-064,Bachelor of Data Science (Entrepreneurship),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,300000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
b11d6a93-638b-4b70-aa46-f746772096d9,Bachelor of Data Science (International Studies),B.DATA-11,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with international studies applications.,380000,"{data-science,international-studies}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-065,Bachelor of Data Science (International Studies),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,440000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
3079bf31-6e2f-4fe1-a73d-589dfd271add,Bachelor of Data Science (Human-Centred Practice),B.DATA-12,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with human-centred practice applications.,480000,"{data-science,human-centred-practice}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-066,Bachelor of Data Science (Human-Centred Practice),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,90000.00,580000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
d67e63d3-df4f-45c2-b620-1433e1466a67,Bachelor of Data Science (Financial Applications),B.DATA-13,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with financial applications applications.,580000,"{data-science,financial-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-067,Bachelor of Data Science (Financial Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,170000.00,720000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
a38d2b7f-001b-45bc-865a-f6c3cbc4d351,Bachelor of Data Science (Healthcare Applications),B.DATA-14,undergrad,3,Data Science,Undergraduate pathway combining core Data Science foundations with healthcare applications applications.,230000,"{data-science,healthcare-applications}",2026-06-14 05:26:28.246259+00,2026-06-14 05:26:28.246259+00,edu-degree-068,Bachelor of Data Science (Healthcare Applications),Class 12 or equivalent with Mathematics; science subjects preferred. Institution-specific entrance requirements may apply.,250000.00,860000.00,generated-reference-catalog,methodology:taxonomy-combination-v1,2026.1,2026-06-14,t
