id,title,emoji,description,salary_entry,salary_mid,demand_index,ai_risk,required_education,alternatives,tags,created_at,updated_at,salary_senior,category,skills_required,degrees_accepted,certifications,future_demand,growth_rate,top_companies,remote_opportunities,career_code,canonical_name,day_to_day_summary,personality_fit,source_system,source_reference,data_version,last_reviewed_at,is_published
99de4035-fcc5-42ee-92a7-a90b303a5690,Architect,🎨,Designs buildings and built environments.,8,19,67,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,49,design,"{Figma,""Visual Design"",Typography,""User Research"",Prototyping}","{B.Des,B.F.A,""Diploma in Design"",B.Arch}","{""Figma Cert"",""Adobe Cert"",""NID Workshop""}",High,7,"{Swiggy,Lollypop,Razorpay,IDEO}",Low,architect,Architect,Designs buildings and built environments.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
1b6c7ca9-0b01-4b8a-b30d-04ae58ca925a,Art Curator,🎨,Curates art exhibitions and collections.,5,12,55,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,41,design,"{Figma,""Visual Design"",Typography,""User Research"",Prototyping}","{B.Des,B.F.A,""Diploma in Design"",B.Arch}","{""Figma Cert"",""Adobe Cert"",""NID Workshop""}",Low,12,"{Razorpay,Lollypop,Swiggy,Frog}",Medium,art-curator,Art Curator,Curates art exhibitions and collections.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
73cecaa4-5d44-4ba5-b71b-659c302b5184,Art Dealer,💼,Buys and sells fine art.,2,14,41,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,41,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Medium,14,"{Bain,BCG,McKinsey,Deloitte}",High,art-dealer,Art Dealer,Buys and sells fine art.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
c7bbfa2a-b50a-456a-a5c5-f13bcfb56002,Art Director,🎨,Leads visual style of campaigns and products.,7,11,49,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,24,design,"{Figma,""Visual Design"",Typography,""User Research"",Prototyping}","{B.Des,B.F.A,""Diploma in Design"",B.Arch}","{""Figma Cert"",""Adobe Cert"",""NID Workshop""}",High,12,"{Razorpay,Swiggy,Frog,Lollypop}",Low,art-director,Art Director,Leads visual style of campaigns and products.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
5866869c-1e3a-4f58-bdea-f7eab73cbe8b,Art Teacher,📚,Teaches visual arts.,5,12,77,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,42,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",High,15,"{BYJU's,Universities,Unacademy,Vedantu}",Medium,art-teacher,Art Teacher,Teaches visual arts.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
f969e97b-7fca-4795-bfca-811f8ab37ebf,Art Therapist,🩺,Uses art for therapy.,2,13,82,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,21,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",High,12,"{Manipal,AIIMS,Apollo,Fortis}",None,art-therapist,Art Therapist,Uses art for therapy.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
4adb4ab6-3271-42f7-a642-9d6b35277520,Astrobiologist,🚀,Studies life in the universe.,6,12,43,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,27,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",High,2,"{""Reliance Jio"",Microsoft,Tata,OpenAI}",High,astrobiologist,Astrobiologist,Studies life in the universe.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ad76688d-5008-4ca7-8b7b-fc983d5b2e11,Astrologer,🏛️,Provides astrological readings.,5,11,45,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,24,public,"{""Public Service"",Ethics,Communication,Leadership,Discipline}","{BA,""Civil Services"",NDA,""BA Pol Sci""}","{UPSC,SSC,""Defense Service Exam""}",Low,21,"{NGOs,""State Govt"",Police,""Indian Army""}",Low,astrologer,Astrologer,Provides astrological readings.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
72f87167-8e38-4e90-a573-26abc1e95b23,Astronomer,🔬,Studies celestial objects and the universe.,4,11,76,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,20,science,"{Research,Statistics,""Critical Thinking"",""Lab Work"",Writing}","{B.Sc,M.Sc,PhD,""Integrated MS""}","{""Lab Safety Cert"",""Statistics Cert"",""Domain Cert""}",Medium,7,"{IISc,TIFR,ISRO,CSIR}",Low,astronomer,Astronomer,Studies celestial objects and the universe.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
33186e81-1fd0-4845-9c59-691e91599729,Astronomy Educator,📚,Teaches astronomy publicly.,3,9,75,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,33,education,"{Teaching,Communication,""Curriculum Design"",Patience,Assessment}","{B.Ed,M.Ed,BA,MA,PhD}","{CTET,TET,TEFL,""Online Teaching Cert""}",High,12,"{Schools,BYJU's,Vedantu,Universities}",Low,astronomy-educator,Astronomy Educator,Teaches astronomy publicly.,"Patient, communicative, encouraging and committed to lifelong learning.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b311dfb2-53e6-410b-9593-1269e6ff4d12,Astrophysicist,🔬,Researches astronomical phenomena.,2,11,70,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,29,science,"{Research,Statistics,""Critical Thinking"",""Lab Work"",Writing}","{B.Sc,M.Sc,PhD,""Integrated MS""}","{""Lab Safety Cert"",""Statistics Cert"",""Domain Cert""}",Low,15,"{IISc,CSIR,TIFR,ISRO}",Medium,astrophysicist,Astrophysicist,Researches astronomical phenomena.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
fb15517a-5511-4584-9b10-0afd85fcbb66,Auction House Specialist,💼,Works at auction houses on valuations.,8,15,87,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,28,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",Medium,11,"{BCG,McKinsey,TCS,Bain}",Low,auction-house-specialist,Auction House Specialist,Works at auction houses on valuations.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
40a87a7f-5023-4bcb-b1bd-1df34bb7ee60,Auctioneer,💼,Conducts auctions of goods.,4,14,51,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,business,"{Communication,Strategy,Excel,""Project Management"",""Stakeholder Mgmt""}","{BBA,MBA,B.Com,""Diploma in Mgmt""}","{PMP,""Six Sigma"",""Google PM Cert"",""HubSpot Cert""}",High,25,"{Bain,BCG,McKinsey,TCS}",High,auctioneer,Auctioneer,Conducts auctions of goods.,"Decisive, persuasive, commercially aware and comfortable with ambiguity.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
f4c6a120-f075-47a4-a56a-293a2c748485,Audiologist,🩺,Diagnoses and treats hearing disorders.,8,17,70,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,29,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",High,19,"{AIIMS,Fortis,Manipal,Max}",Medium,audiologist,Audiologist,Diagnoses and treats hearing disorders.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
5e3086a7-e0ac-497b-9444-320887750f28,Auditor,💰,Examines financial records for accuracy.,4,15,49,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,finance,"{""Financial Modeling"",Excel,Accounting,Analytics,Communication}","{B.Com,M.Com,CA,CFA,""MBA Finance""}","{CFA,FRM,NISM,CPA}",Medium,12,"{ICICI,HDFC,SBI,""JP Morgan""}",Medium,auditor,Auditor,Examines financial records for accuracy.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
3e105fa9-5b66-4f0b-90b0-1b8f3e000242,Auto Body Technician,🔧,Repairs vehicle bodies after damage.,5,13,76,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,trades,"{""Manual Skills"",Safety,""Tools Knowledge"",""Problem Solving"",Stamina}","{ITI,Diploma,Certification,Apprenticeship}","{""ITI Cert"",Apprenticeship,""Trade License""}",High,19,"{Industry,""Local Firms"",""Self Employed"",Contractor}",None,auto-body-technician,Auto Body Technician,Repairs vehicle bodies after damage.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
70aded81-45d2-4e4e-a0cb-3d70646fd245,Automobile Engineer,⚙️,Designs vehicles and automotive systems.,3,9,45,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,22,engineering,"{Mathematics,CAD,""Problem Solving"",""Project Mgmt"",""Domain Knowledge""}","{B.Tech,B.E,M.Tech,""Diploma in Engg""}","{GATE,""PE License"",""Six Sigma"",""AutoCAD Cert""}",Low,25,"{BHEL,Reliance,Siemens,L&T}",Low,automobile-engineer,Automobile Engineer,Designs vehicles and automotive systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
289fe8bc-419f-43fa-91ae-16d00cc1ebd6,Autonomous Vehicle Engineer,🚀,Builds self-driving car systems.,2,14,85,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,41,emerging,"{""Continuous Learning"",Adaptability,""Tech Literacy"",Research,Communication}","{B.Tech,M.Tech,""Online Cert"",Bootcamp}","{""AI Cert"",""Cloud Cert"",""Sustainability Cert""}",High,17,"{DeepMind,Tata,""Reliance Jio"",OpenAI}",Medium,autonomous-vehicle-engineer,Autonomous Vehicle Engineer,Builds self-driving car systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ea37ea6c-da7b-44d9-bc63-9f9be5ad57c4,Avionics Technician,🔧,Maintains aircraft electronics.,8,13,49,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,24,trades,"{""Manual Skills"",Safety,""Tools Knowledge"",""Problem Solving"",Stamina}","{ITI,Diploma,Certification,Apprenticeship}","{""ITI Cert"",Apprenticeship,""Trade License""}",Medium,20,"{""Self Employed"",""Local Firms"",Industry,Contractor}",Low,avionics-technician,Avionics Technician,Maintains aircraft electronics.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
47d6e011-6a62-4f92-9ed4-fa7ce06677eb,Ayurvedic Doctor,🩺,Practices traditional Ayurvedic medicine.,6,10,86,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,35,healthcare,"{""Patient Care"",""Clinical Knowledge"",Empathy,Diagnostics,Communication}","{MBBS,BDS,B.Pharm,""B.Sc Nursing"",BPT}","{BLS,ACLS,""NEET PG"",USMLE,""Specialty Boards""}",Medium,4,"{AIIMS,Apollo,Fortis,Max}",Low,ayurvedic-doctor,Ayurvedic Doctor,Practices traditional Ayurvedic medicine.,"Empathetic, resilient, detail-oriented and motivated by service.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
f7d29743-218e-4e23-a185-804b35693a22,Backend Developer,💻,"Designs APIs, databases and server-side logic for applications.",6,14,64,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,22,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,10,"{Microsoft,Razorpay,TCS,Google}",High,backend-developer,Backend Developer,"Designs APIs, databases and server-side logic for applications.","Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
93970b84-0fd3-4384-ba23-63d028d2d5d3,Baker,🏨,"Prepares breads, pastries and baked goods.",5,16,90,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,34,hospitality,"{""Customer Service"",Operations,Communication,Multitasking,Hygiene}","{BHM,""Diploma in Hotel Mgmt"",""Culinary Diploma""}","{""Food Safety Cert"",""Bar License"",""Hospitality Cert""}",Medium,25,"{Taj,""ITC Hotels"",Marriott,Oberoi}",Low,baker,Baker,"Prepares breads, pastries and baked goods.","Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
ab512c82-fd6f-478f-86bd-4eb043f00b14,Bank Manager,💰,Runs a bank branch.,6,16,92,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,34,finance,"{""Financial Modeling"",Excel,Accounting,Analytics,Communication}","{B.Com,M.Com,CA,CFA,""MBA Finance""}","{CFA,FRM,NISM,CPA}",Very High,21,"{""Goldman Sachs"",""JP Morgan"",ICICI,SBI}",High,bank-manager,Bank Manager,Runs a bank branch.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
0a90493a-a261-490c-b1ec-65262644a32f,Barista,🏨,Prepares and serves coffee drinks.,4,9,81,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,28,hospitality,"{""Customer Service"",Operations,Communication,Multitasking,Hygiene}","{BHM,""Diploma in Hotel Mgmt"",""Culinary Diploma""}","{""Food Safety Cert"",""Bar License"",""Hospitality Cert""}",Low,3,"{""ITC Hotels"",Marriott,Hyatt,Taj}",None,barista,Barista,Prepares and serves coffee drinks.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
2b368684-be3e-4290-906b-6298458ad159,Bartender,🏨,Mixes and serves drinks.,5,9,63,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,30,hospitality,"{""Customer Service"",Operations,Communication,Multitasking,Hygiene}","{BHM,""Diploma in Hotel Mgmt"",""Culinary Diploma""}","{""Food Safety Cert"",""Bar License"",""Hospitality Cert""}",High,22,"{Marriott,Oberoi,""ITC Hotels"",Taj}",Medium,bartender,Bartender,Mixes and serves drinks.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
b9bde5fb-c7c4-46ab-b132-053abd653134,Beekeeper,🔧,Manages bee colonies for honey and pollination.,3,14,56,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,trades,"{""Manual Skills"",Safety,""Tools Knowledge"",""Problem Solving"",Stamina}","{ITI,Diploma,Certification,Apprenticeship}","{""ITI Cert"",Apprenticeship,""Trade License""}",High,5,"{Contractor,""Local Firms"",""Self Employed"",Industry}",None,beekeeper,Beekeeper,Manages bee colonies for honey and pollination.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
a8447e47-3087-4fde-9e41-85ab6f9c514d,Beverage Sommelier,🏨,Expert in non-wine beverages.,3,8,48,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,26,hospitality,"{""Customer Service"",Operations,Communication,Multitasking,Hygiene}","{BHM,""Diploma in Hotel Mgmt"",""Culinary Diploma""}","{""Food Safety Cert"",""Bar License"",""Hospitality Cert""}",Low,15,"{Oberoi,Marriott,Taj,Hyatt}",Low,beverage-sommelier,Beverage Sommelier,Expert in non-wine beverages.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
f554568c-0472-46ae-8bfb-fe389781fd1c,Big Data Engineer,💻,Builds large-scale data systems.,8,20,80,High,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,36,tech,"{Programming,""Problem Solving"",""System Design"",Cloud,Git}","{""B.Tech CSE"",BCA,MCA,""B.Sc IT"",Bootcamp}","{""AWS Certified"",""Google Cloud Cert"",""Coursera Cert"",""Meta Cert""}",Very High,20,"{Amazon,Infosys,Razorpay,Flipkart}",None,big-data-engineer,Big Data Engineer,Builds large-scale data systems.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
5b989f35-a9cc-4ae2-bebf-9f37e7d6d962,BIM Specialist,⚙️,Manages building information models.,6,18,62,Medium,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,41,engineering,"{Mathematics,CAD,""Problem Solving"",""Project Mgmt"",""Domain Knowledge""}","{B.Tech,B.E,M.Tech,""Diploma in Engg""}","{GATE,""PE License"",""Six Sigma"",""AutoCAD Cert""}",High,19,"{BHEL,Siemens,Tata,Reliance}",Medium,bim-specialist,BIM Specialist,Manages building information models.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
a964d04c-9851-4252-94d1-e9cf4af6626d,Biochemist,🔬,Studies chemical processes in living organisms.,8,19,64,Low,,{},{},2026-06-09 00:52:38.116633+00,2026-06-13 04:25:25.412242+00,28,science,"{Research,Statistics,""Critical Thinking"",""Lab Work"",Writing}","{B.Sc,M.Sc,PhD,""Integrated MS""}","{""Lab Safety Cert"",""Statistics Cert"",""Domain Cert""}",Low,18,"{DRDO,CSIR,TIFR,IISc}",Medium,biochemist,Biochemist,Studies chemical processes in living organisms.,"Curious, dependable, adaptable and motivated to build domain expertise.",career-gps-research,Career GPS 2026 occupation research model,2026.1,2026-06-13,t
